,img_url,painting_artist,painting_name
249,http://media.tate.org.uk/art/images/work/T/T08/T08241_10.jpg,Richard Dalton,The Farnese Hercules
250,http://media.tate.org.uk/art/images/work/N/N04/N04128_10.jpg,Edward Dalziel,The Battlefield
251,http://media.tate.org.uk/art/images/work/N/N04/N04130_10.jpg,Edward Gurden Dalziel,Spring Flowers
252,http://media.tate.org.uk/art/images/work/N/N04/N04131_10.jpg,Thomas Dalziel,The Alarm
253,http://media.tate.org.uk/art/images/work/T/T11/T11685_10.jpg,George Dance,"Sawrey Gilpin, R.A."
254,http://media.tate.org.uk/art/images/work/T/T12/T12511_10.jpg,Thomas Daniell,"Sir Charles Warre Malet, Concluding a Treaty in 1790 in Durbar with the Peshwa of the Maratha Empire"
255,http://media.tate.org.uk/art/images/work/T/T03/T03240_10.jpg,William Daniell,Brighton
256,http://media.tate.org.uk/art/images/work/T/T03/T03410_10.jpg,Hanne Darboven,"Card Index: Filing Cabinet, Part 2"
257,http://media.tate.org.uk/art/images/work/T/T07/T07837_10.jpg,Ian Davenport,"Poured Painting: Blue, Black, Blue"
258,http://media.tate.org.uk/art/images/work/T/T03/T03815_10.jpg,Alan Davie,Village Myths No. 36
259,http://media.tate.org.uk/art/images/work/T/T01/T01116_10.jpg,Gene Davis,Quiet Firecracker
260,http://media.tate.org.uk/art/images/work/N/N01/N01774_10.jpg,Henry William Banks Davis,Approaching Night
261,http://media.tate.org.uk/art/images/work/T/T11/T11638_10.jpg,John Scarlett Davis,View from Snieders Hotel of the Arno
262,http://media.tate.org.uk/art/images/work/N/N03/N03004_10.jpg,Lady Davis,Fan: Masques and Bergamasques
263,http://media.tate.org.uk/art/images/work/T/T04/T04170_10.jpg,William Davis,A Days Sport at Bidston Hill
264,http://media.tate.org.uk/art/images/work/T/T05/T05746_10.jpg,George Dawe,Naomi and her Daughters
265,http://media.tate.org.uk/art/images/work/T/T06/T06416_10.jpg,Edward Dayes,"Tunbridge Priory, Kent, engraved by J. Greig"
266,http://media.tate.org.uk/art/images/work/T/T04/T04109_10.jpg,Giorgio De Chirico,The Uncertainty of the Poet
267,http://media.tate.org.uk/art/images/work/N/N04/N04805_10.jpg,Wilfred Gabriel De Glehn,Soir Antique
268,http://media.tate.org.uk/art/images/work/T/T03/T03220_10.jpg,Sir Roger De Grey,Interior: Exterior
269,http://media.tate.org.uk/art/images/work/T/T01/T01092_10.jpg,Roy De Maistre,Marriage
270,http://media.tate.org.uk/art/images/work/T/T06/T06417_10.jpg,W. Deeble,"Part of St Augustines Monastery, Canterbury, Kent, engraved by W. Deeble"
271,http://media.tate.org.uk/art/images/work/T/T03/T03563_10.jpg,Edgar Degas,Woman in a Tub
272,http://media.tate.org.uk/art/images/work/T/T01/T01050_10.jpg,William Alfred Delamotte,"Waterperry, Oxfordshire"
273,http://media.tate.org.uk/art/images/work/T/T01/T01233_10.jpg,Robert Delaunay,Endless Rhythm
274,http://media.tate.org.uk/art/images/work/T/T03/T03361_10.jpg,Paul Delvaux,Leda
275,http://media.tate.org.uk/art/images/work/T/T07/T07322_10.jpg,Balthasar Denner,A Girl in a Straw Hat
276,http://media.tate.org.uk/art/images/work/T/T06/T06531_10.jpg,Jeffrey Dennis,The Confinement of Richard Dadd
277,http://media.tate.org.uk/art/images/work/T/T01/T01919_10.jpg,Robyn Denny,Glass I. From Here
278,http://media.tate.org.uk/art/images/work/T/T04/T04923_10.jpg,Andr Derain,The Painter and his Family
279,http://media.tate.org.uk/art/images/work/T/T02/T02020_10.jpg,David Des Granges,The Saltonstall Family
280,http://media.tate.org.uk/art/images/work/T/T00/T00279_10.jpg,Anthony Devas,Mrs Dylan Thomas
281,http://media.tate.org.uk/art/images/work/T/T03/T03103_10.jpg,Arthur Devis,Breaking-Up Day at Dr Claytons School at Salford
282,http://media.tate.org.uk/art/images/work/T/T09/T09284_10.jpg,John Devoto,Decoration for a Staircase
283,http://media.tate.org.uk/art/images/work/N/N01/N01839_10.jpg,Sir Frank Dicksee,The Two Crowns
284,http://media.tate.org.uk/art/images/work/N/N02/N02855_10.jpg,William Edward Dighton,Jerusalem
285,http://media.tate.org.uk/art/images/work/T/T03/T03856_10.jpg,William Dixon,Hops
286,http://media.tate.org.uk/art/images/work/T/T06/T06640_10.jpg,William Dobson,Portrait of the Artists Wife
287,http://media.tate.org.uk/art/images/work/T/T03/T03448_10.jpg,William Charles Thomas Dobson,The Child Jesus Going Down with His Parents to Nazareth
288,http://media.tate.org.uk/art/images/work/T/T07/T07026_10.jpg,Francis Dodd,Charles Aitken
289,http://media.tate.org.uk/art/images/work/T/T03/T03374_10.jpg,Theo van Doesburg,Counter-Composition VI
290,http://media.tate.org.uk/art/images/work/P/P01/P01396_10.jpg,Joseph Domjan,Pink Sunset Cloud
291,http://media.tate.org.uk/art/images/work/N/N01/N01723_10.jpg,Andrew Brown Donaldson,"Puente San Martin, Toledo"
292,http://media.tate.org.uk/art/images/work/T/T00/T00804_10.jpg,Piero Dorazio,Very Sharp
293,http://media.tate.org.uk/art/images/work/T/T01/T01336_10.jpg,Gerardo Dottori,Explosion of Red on Green
294,http://media.tate.org.uk/art/images/work/N/N05/N05598_10.jpg,William Doughty,Caricature Group
295,http://media.tate.org.uk/art/images/work/N/N01/N01558_10.jpg,Edwin Douglas,Alderneys (Mother and Daughter)
296,http://media.tate.org.uk/art/images/work/N/N00/N00617_10.jpg,Sir William Fettes Douglas,Bibliomania
297,http://media.tate.org.uk/art/images/work/T/T01/T01139_10.jpg,Ebenezer Newman Downard,"A Mountain Path at Capel Curig, Wales"
298,http://media.tate.org.uk/art/images/work/T/T04/T04907_10.jpg,John Doyle,"Samuel Rogers at his Breakfast Table, engraved by Charles Mottram"
299,http://media.tate.org.uk/art/images/work/T/T08/T08873_10.jpg,Richard Doyle,Jane Shore: Theatrical Caricature
300,http://media.tate.org.uk/art/images/work/N/N01/N01679_10.jpg,Herbert Draper,The Lament for Icarus
301,http://media.tate.org.uk/art/images/work/T/T00/T00893_10.jpg,Malcolm Drummond,Girl with Palmettes
302,http://media.tate.org.uk/art/images/work/N/N05/N05986_10.jpg,Russell Drysdale,War Memorial
303,http://media.tate.org.uk/art/images/work/T/T04/T04908_10.jpg,Mario Dubsky,Cabaret Valhalla
304,http://media.tate.org.uk/art/images/work/N/N04/N04213_10.jpg,Charles Dufresne,Spahi Attacked by a Lion
305,http://media.tate.org.uk/art/images/work/T/T05/T05500_10.jpg,Raoul Dufy,The Kessler Family on Horseback
306,http://media.tate.org.uk/art/images/work/N/N04/N04788_10.jpg,Thomas Dugdale,The Red Jacket
307,http://media.tate.org.uk/art/images/work/N/N05/N05688_10.jpg,Evelyn Dunbar,A Land Girl and the Bail Bull
308,http://media.tate.org.uk/art/images/work/T/T04/T04317_10.jpg,Susanna Duncombe,"A Scene of Murder (Letters XV, p. 182), engraved by Isaac Taylor"
309,http://media.tate.org.uk/art/images/work/T/T00/T00171_10.jpg,Ronald Ossory Dunlop,Myself with Cadgers Pipe
310,http://media.tate.org.uk/art/images/work/N/N05/N05415_10.jpg,Andr Dunoyer de Segonzac,Still Life with a Cabbage
311,http://media.tate.org.uk/art/images/work/N/N01/N01488_10.jpg,Gainsborough Dupont,Rustics with Donkey
312,http://media.tate.org.uk/art/images/work/T/T03/T03306_10.jpg,Jennifer Durrant,Sweet Pea Painting
313,http://media.tate.org.uk/art/images/work/T/T08/T08876_10.jpg,William Dyce,A Draped Figure
314,http://media.tate.org.uk/art/images/work/T/T04/T04133_10.jpg,Joan Eardley,Salmon Net Posts
315,http://media.tate.org.uk/art/images/work/N/N04/N04917_10.jpg,Sir Alfred East,Golden Autumn
316,http://media.tate.org.uk/art/images/work/T/T00/T00665_10.jpg,Sir Charles Lock Eastlake,The Colosseum from the Campo Vaccino
317,http://media.tate.org.uk/art/images/work/N/N01/N01690_10.jpg,Edwin Edwards,The Thames from a Wharf at Waterloo Bridge
318,http://media.tate.org.uk/art/images/work/N/N03/N03280_10.jpg,Augustus Leopold Egg,"Past and Present, No. 3"
319,http://media.tate.org.uk/art/images/work/N/N05/N05779_10.jpg,William Maw Egley,Omnibus Life in London
320,http://media.tate.org.uk/art/images/work/N/N04/N04736_10.jpg,Alfred Elmore,Study for Invention of the Combing Machine
321,http://media.tate.org.uk/art/images/work/N/N04/N04846_10.jpg,James Ensor,Effect of Light
322,http://media.tate.org.uk/art/images/work/N/N03/N03669_10.jpg,Rodolphe d' Erlanger,Street in Cairo
323,http://media.tate.org.uk/art/images/work/T/T00/T00254_10.jpg,Maurice Estve,Composition 166
324,http://media.tate.org.uk/art/images/work/T/T02/T02099_10.jpg,Merlyn Oliver Evans,The Mark of the Beast
325,http://media.tate.org.uk/art/images/work/N/N04/N04895_10.jpg,Reginald G Eves,Max Beerbohm
326,http://media.tate.org.uk/art/images/work/T/T03/T03896_10.jpg,Hans Eworth,Portrait of an Unknown Lady
327,http://media.tate.org.uk/art/images/work/N/N01/N01527_10.jpg,Thomas Faed,Highland Mother
328,http://media.tate.org.uk/art/images/work/T/T03/T03249_10.jpg,Robert Fagan,"Anna Maria Ferri, the Artists First Wife"
329,http://media.tate.org.uk/art/images/work/N/N04/N04581_10.jpg,Henri Fantin-Latour,Self-Portrait
330,http://media.tate.org.uk/art/images/work/T/T08/T08937_10.jpg,Joseph Farington,"Scene in a Wood, with Figures"
331,http://media.tate.org.uk/art/images/work/N/N02/N02072_10.jpg,David Farquharson,Birnam Wood
332,http://media.tate.org.uk/art/images/work/N/N01/N01626_10.jpg,Joseph Farquharson,The Joyless Winter Day
333,http://media.tate.org.uk/art/images/work/T/T00/T00484_10.jpg,Francisco Farreras,No. 139
334,http://media.tate.org.uk/art/images/work/T/T00/T00373_10.jpg,Pericle Fazzini,Seated Woman
335,http://media.tate.org.uk/art/images/work/N/N04/N04832_10.jpg,Hilda Fearon,The Tea Party
336,http://media.tate.org.uk/art/images/work/T/T07/T07336_10.jpg,Mary Fedden,Mauve Still Life
337,http://media.tate.org.uk/art/images/work/T/T07/T07193_10.jpg,Hans Feibusch,1939
338,http://media.tate.org.uk/art/images/work/T/T00/T00061_10.jpg,William Gow Ferguson,Still Life
339,http://media.tate.org.uk/art/images/work/T/T03/T03439_10.jpg,John Ferneley I,"Major Healey, Wearing Raby Hunt Uniform, Riding with the Sedgefield Hunt"
340,http://media.tate.org.uk/art/images/work/T/T03/T03427_10.jpg,John Ferneley II,Hunt Scurry
341,http://media.tate.org.uk/art/images/work/T/T06/T06660_10.jpg,Benjamin Ferrers,Three Ladies of the Leman Family and their Dogs on a Terrace
342,http://media.tate.org.uk/art/images/work/T/T03/T03286_10.jpg,Elsie Few,Wrapping Paper
343,http://media.tate.org.uk/art/images/work/T/T05/T05473_10.jpg,Anthony Vandyke Copley Fielding,Loch Earn with Ben Vorlich
344,http://media.tate.org.uk/art/images/work/T/T07/T07233_10.jpg,Brian Fielding,Cherry
345,http://media.tate.org.uk/art/images/work/T/T01/T01227_10.jpg,Sir Luke Fildes,Applicants for Admission to a Casual Ward
346,http://media.tate.org.uk/art/images/work/T/T13/T13589_10.jpg,Leonor Fini,Little Hermit Sphinx
347,http://media.tate.org.uk/art/images/work/N/N05/N05396_10.jpg,Mark Fisher,Snow Scene
348,http://media.tate.org.uk/art/images/work/N/N01/N01678_10.jpg,Melton Fisher,In Realms of Fancy
349,http://media.tate.org.uk/art/images/work/N/N06/N06219_10.jpg,James Fitton,Frying Tonight
350,http://media.tate.org.uk/art/images/work/T/T01/T01083_10.jpg,John Anster Fitzgerald,The Fairys Lake
351,http://media.tate.org.uk/art/images/work/T/T03/T03961_10.jpg,Lucio Fontana,Spatial Concept
352,http://media.tate.org.uk/art/images/work/N/N05/N05294_10.jpg,Jean-Louis Forain,The Tub
353,http://media.tate.org.uk/art/images/work/T/T04/T04171_10.jpg,Elizabeth Forbes,"Volendam, Holland, from the Zuidende"
354,http://media.tate.org.uk/art/images/work/N/N04/N04682_10.jpg,Vivian Forbes,The Fallen Statue
355,http://media.tate.org.uk/art/images/work/T/T01/T01825_10.jpg,Eric Forbes-Robertson,"In the Forest, Pont-Aven"
356,http://media.tate.org.uk/art/images/work/T/T12/T12622_10.jpg,Edward Onslow Ford,Applause
357,http://media.tate.org.uk/art/images/work/T/T00/T00491_10.jpg,Andrew Forge,Orange Nude: S. Undressing
358,http://media.tate.org.uk/art/images/work/N/N04/N04951_10.jpg,Myles Birket Foster,The Smithy
359,http://media.tate.org.uk/art/images/work/T/T03/T03414_10.jpg,Edward Reginald Frampton,Brittany: 1914
360,http://media.tate.org.uk/art/images/work/T/T06/T06663_10.jpg,Mark Francis,Source
361,http://media.tate.org.uk/art/images/work/N/N01/N01789_10.jpg,Alexander Fraser,Figures Outside an Inn: Scene from Peveril of the Peak
362,http://media.tate.org.uk/art/images/work/T/T00/T00894_10.jpg,French School 18th century,Apollo
363,http://media.tate.org.uk/art/images/work/T/T13/T13719_10.jpg,Lucian Freud,Girl in a Striped Nightshirt
364,http://media.tate.org.uk/art/images/work/N/N02/N02138_10.jpg,Arthur Friedenson,Runswick Bay
365,http://media.tate.org.uk/art/images/work/N/N06/N06179_10.jpg,Othon Friesz,The Castle of Falaise (Evening)
366,http://media.tate.org.uk/art/images/work/T/T00/T00041_10.jpg,William Powell Frith,Dolly Varden
367,http://media.tate.org.uk/art/images/work/T/T07/T07079_10.jpg,Bernard Frize,Spitz
368,http://media.tate.org.uk/art/images/work/T/T00/T00047_10.jpg,William Edward Frost,Meditation
369,http://media.tate.org.uk/art/images/work/T/T03/T03282_10.jpg,Anthony Fry,Nude X
370,http://media.tate.org.uk/art/images/work/T/T01/T01957_10.jpg,Roger Fry,Essay in Abstract Design
371,http://media.tate.org.uk/art/images/work/T/T05/T05784_10.jpg,Thomas Frye,Henry Crispe of the Custom House
372,http://media.tate.org.uk/art/images/work/N/N04/N04797_10.jpg,Jean Frlaut,Wedding Feast in Brittany
373,http://media.tate.org.uk/art/images/work/N/N05/N05999_10.jpg,Emil Fuchs,Sir Joseph Duveen
374,http://media.tate.org.uk/art/images/work/T/T13/T13787_10.jpg,Hideko Fukushima,Arc 8
375,http://media.tate.org.uk/art/images/work/T/T00/T00056_10.jpg,Isaac Fuller,Portrait of an Unknown Man
376,http://media.tate.org.uk/art/images/work/T/T00/T00615_10.jpg,Charles Wellington Furse,Field-Marshal Earl Roberts on his Charger Vonolel
377,http://media.tate.org.uk/art/images/work/T/T00/T00477_10.jpg,Michael Fussell,Skywards
378,http://media.tate.org.uk/art/images/work/T/T12/T12609_10.jpg,Thomas Gainsborough,Mr and Mrs Carter
379,http://media.tate.org.uk/art/images/work/T/T00/T00045_10.jpg,William Gale,The Confidante
380,http://media.tate.org.uk/art/images/work/T/T12/T12959_10.jpg,Sandra Gamarra,Page 70
381,http://media.tate.org.uk/art/images/work/T/T00/T00675_10.jpg,Clive Gardiner,"Churchyard, Old Town, St Marys IV"
382,http://media.tate.org.uk/art/images/work/N/N04/N04954_10.jpg,Daniel Gardner,Portrait of a Lady
383,http://media.tate.org.uk/art/images/work/T/T08/T08917_10.jpg,George Garrard,A House by a Lane
384,http://media.tate.org.uk/art/images/work/T/T03/T03165_10.jpg,Norman Garstin,"The Bull Hotel, Burford"
385,http://media.tate.org.uk/art/images/work/T/T06/T06418_10.jpg,Henry Gastineau,"Cowes Castle, Isle of Wight, engraved by W. Woolnoth"
386,http://media.tate.org.uk/art/images/work/T/T00/T00895_10.jpg,Paul Gauguin,Harvest: Le Pouldu
387,http://media.tate.org.uk/art/images/work/T/T05/T05851_10.jpg,William Gear,The Sculptor
388,http://media.tate.org.uk/art/images/work/N/N05/N05068_10.jpg,Andrew Geddes,Mrs Greatorex
389,http://media.tate.org.uk/art/images/work/T/T06/T06897_10.jpg,Benedetto Gennari,"Elizabeth Panton, Later Lady Arundell of Wardour, as Saint Catherine"
390,http://media.tate.org.uk/art/images/work/T/T03/T03099_10.jpg,Patrick George,"Hickbush, the Grove I"
391,http://media.tate.org.uk/art/images/work/T/T03/T03846_10.jpg,Mark Gertler,Merry-Go-Round
392,http://media.tate.org.uk/art/images/work/N/N04/N04175_10.jpg,Percy Francis Gethin,View from Chteau Chinon
393,http://media.tate.org.uk/art/images/work/T/T06/T06782_10.jpg,Henry Gibbs,Aeneas and his Family Fleeing Burning Troy
394,http://media.tate.org.uk/art/images/work/N/N04/N04051_10.jpg,Sir John Gilbert,"The Deserted Cottage, engraved by the Dalziel Brothers"
395,http://media.tate.org.uk/art/images/work/T/T01/T01886_10.jpg,Charles Gill,The Lethbridge Children
396,http://media.tate.org.uk/art/images/work/T/T01/T01126_10.jpg,Sir William Gillies,Still Life with Blue Gloves
397,http://media.tate.org.uk/art/images/work/T/T13/T13227_10.jpg,Harold Gilman,Nude at a Window
398,http://media.tate.org.uk/art/images/work/T/T02/T02359_10.jpg,Sawrey Gilpin,Broodmares and Colts in a Landscape
399,http://media.tate.org.uk/art/images/work/T/T00/T00688_10.jpg,Edna Ginesi,Everglades
400,http://media.tate.org.uk/art/images/work/T/T13/T13025_10.jpg,Charles Ginner,"La Vieille Balayeuse, Dieppe"
401,http://media.tate.org.uk/art/images/work/T/T02/T02410_10.jpg,Albert Gleizes,Portrait of Jacques Nayral
402,http://media.tate.org.uk/art/images/work/N/N01/N01718_10.jpg,Alfred Glendening,Haymaking
403,http://media.tate.org.uk/art/images/work/N/N04/N04538_10.jpg,Norbert Goeneutte,The Boulevard de Clichy under Snow
404,http://media.tate.org.uk/art/images/work/T/T01/T01679_10.jpg,Joan Gonzlez,Two Olive Trees
405,http://media.tate.org.uk/art/images/work/N/N00/N00919_10.jpg,Thomas Sword Good,Study of a Boy
406,http://media.tate.org.uk/art/images/work/N/N01/N01562_10.jpg,Frederick Goodall,The Ploughman and the Shepherdess: Time of the Evening Prayer
407,http://media.tate.org.uk/art/images/work/N/N04/N04219_10.jpg,Albert Goodwin,Salisbury
408,http://media.tate.org.uk/art/images/work/T/T11/T11639_10.jpg,Julia Emily Gordon,Calais
409,http://media.tate.org.uk/art/images/work/N/N03/N03562_10.jpg,Sir John Watson Gordon,Mrs George Baird of Strichen
410,http://media.tate.org.uk/art/images/work/T/T06/T06521_10.jpg,Spencer Gore,Rule Britannia
411,http://media.tate.org.uk/art/images/work/T/T01/T01319_10.jpg,Arshile Gorky,Waterfall
412,http://media.tate.org.uk/art/images/work/T/T12/T12034_10.jpg,Antony Gormley,Testing a World View
413,http://media.tate.org.uk/art/images/work/T/T08/T08217_10.jpg,Thomas Cooper Gotch,Cornfields above Lamorna
414,http://media.tate.org.uk/art/images/work/T/T03/T03185_10.jpg,Henryk Gotlib,Rembrandt in Heaven
415,http://media.tate.org.uk/art/images/work/T/T04/T04925_10.jpg,Alan Gouk,Cretan Premonition
416,http://media.tate.org.uk/art/images/work/N/N01/N01588_10.jpg,Andrew Carrick Gow,Cromwell at Dunbar
417,http://media.tate.org.uk/art/images/work/N/N06/N06091_10.jpg,George Gower,Lady Kytson
418,http://media.tate.org.uk/art/images/work/T/T06/T06489_10.jpg,Sir Lawrence Gowing,Wellington Square
419,http://media.tate.org.uk/art/images/work/N/N01/N01524_10.jpg,Peter Graham,A Rainy Day
420,http://media.tate.org.uk/art/images/work/T/T12/T12277_10.jpg,Duncan Grant,The Ass
421,http://media.tate.org.uk/art/images/work/T/T03/T03295_10.jpg,Anthony Green,"LHeure du Th, Argenton-sur-Creuse"
422,http://media.tate.org.uk/art/images/work/T/T06/T06656_10.jpg,Peter Greenham,Lady Bonham Carter
423,http://media.tate.org.uk/art/images/work/N/N01/N01704_10.jpg,Edward John Gregory,Marooning
424,http://media.tate.org.uk/art/images/work/T/T04/T04129_10.jpg,Jan Griffier I,A Turkey and other Fowl in a Park
425,http://media.tate.org.uk/art/images/work/T/T03/T03328_10.jpg,Anthony Gross,La Route de Ste Livrade
426,http://media.tate.org.uk/art/images/work/T/T02/T02053_10.jpg,George Grosz,Suicide
427,http://media.tate.org.uk/art/images/work/T/T00/T00180_10.jpg,Francis Gruber,Job
428,http://media.tate.org.uk/art/images/work/N/N04/N04824_10.jpg,Armand Guillaumin,Moret-sur-Loing
429,http://media.tate.org.uk/art/images/work/N/N01/N01725_10.jpg,John Gulich,A Violin Concerto
430,http://media.tate.org.uk/art/images/work/T/T11/T11985_10.jpg,Cai Guo-Qiang,Mr Ye Who Loves Dragon
431,http://media.tate.org.uk/art/images/work/N/N04/N04593_10.jpg,Herbert Gurschner,The Annunciation
432,http://media.tate.org.uk/art/images/work/T/T07/T07132_10.jpg,Philip Guston,Hat
433,http://media.tate.org.uk/art/images/work/T/T06/T06770_10.jpg,Robin Guthrie,Sermon on the Mount
434,http://media.tate.org.uk/art/images/work/T/T03/T03446_10.jpg,Sir James Guthrie,The Wash
435,http://media.tate.org.uk/art/images/work/T/T06/T06831_10.jpg,Renato Guttuso,Still Life in the Studio
436,http://media.tate.org.uk/art/images/work/T/T02/T02077_10.jpg,Allan Gwynne-Jones,Self-Portrait
437,http://media.tate.org.uk/art/images/work/T/T08/T08901_10.jpg,Henry Gyles,Stonehenge
438,http://media.tate.org.uk/art/images/work/N/N01/N01576_10.jpg,Arthur Hacker,The Annunciation
439,http://media.tate.org.uk/art/images/work/T/T01/T01887_10.jpg,Harry Hall,John Barham Day with his Sons John and William on Newmarket Heath
440,http://media.tate.org.uk/art/images/work/N/N04/N04835_10.jpg,Oliver Hall,Vale of Festiniog
441,http://media.tate.org.uk/art/images/work/T/T06/T06872_10.jpg,Edward Halliday,Christian and Hopeful Arrive before the Celestial City
442,http://media.tate.org.uk/art/images/work/N/N01/N01548_10.jpg,Keeley Halswelle,Pangbourne
443,http://media.tate.org.uk/art/images/work/T/T03/T03365_10.jpg,Gavin Hamilton,Agrippina Landing at Brindisium with the Ashes of Germanicus
444,http://media.tate.org.uk/art/images/work/T/T07/T07505_10.jpg,Gawen Hamilton,The Du Cane and Boehm Family Group
445,http://media.tate.org.uk/art/images/work/N/N02/N02474_10.jpg,Thomas Hand,Cottage and Hilly Landscape
446,http://media.tate.org.uk/art/images/work/T/T09/T09870_10.jpg,James Duffield Harding,Study of Grass-Grown Ruins
447,http://media.tate.org.uk/art/images/work/T/T10/T10181_10.jpg,The Hon. Charles Stewart Harding Viscount,"Landscape, Cattle on an Island, a Castle Beyond"
448,http://media.tate.org.uk/art/images/work/T/T08/T08134_10.jpg,John Harris,Ely Cathedral
449,http://media.tate.org.uk/art/images/work/T/T03/T03396_10.jpg,James Turpin Hart,A Rustic Timepiece
450,http://media.tate.org.uk/art/images/work/N/N00/N00424_10.jpg,Solomon Alexander Hart,Interior of a Polish Synagogue at the Moment when the Manuscript of the Law is Elevated
451,http://media.tate.org.uk/art/images/work/T/T12/T12973_10.jpg,Eberhard Havekost,Infinity 1 and 2
452,http://media.tate.org.uk/art/images/work/T/T01/T01173_10.jpg,Benjamin Robert Haydon,Gentleman with a Horse
453,http://media.tate.org.uk/art/images/work/N/N01/N01603_10.jpg,Edwin Hayes,"Sunset at Sea: From Harlyn Bay, Cornwall"
454,http://media.tate.org.uk/art/images/work/T/T06/T06993_10.jpg,John Hayls,"Portrait of a Lady and a Boy, with Pan"
455,http://media.tate.org.uk/art/images/work/T/T12/T12221_10.jpg,Francis Hayman,"Samuel Richardson, the Novelist (1684-1761), Seated, Surrounded by his Second Family"
456,http://media.tate.org.uk/art/images/work/N/N01/N01554_10.jpg,John Haynes-Williams,"Ars Longa, Vita Brevis"
457,http://media.tate.org.uk/art/images/work/T/T09/T09454_10.jpg,John Hayter,"Mrs Whinny, in Profile to Left"
458,http://media.tate.org.uk/art/images/work/N/N04/N04674_10.jpg,Alfred Robert Hayward,"Sunset on the Lagoon, Venice"
459,http://media.tate.org.uk/art/images/work/T/T05/T05715_10.jpg,Tim Head,Drawing for Project for Guggenheim Spiral
460,http://media.tate.org.uk/art/images/work/T/T06/T06661_10.jpg,Adrian Heath,"Composition, Blue, Black and Brown"
461,http://media.tate.org.uk/art/images/work/P/P11/P11515_10.jpg,Michael Heindorff,"Affirmations, VIII"
462,http://media.tate.org.uk/art/images/work/N/N03/N03729_10.jpg,Paul Helleu,Studies of Mme Helleu and Ellen
463,http://media.tate.org.uk/art/images/work/T/T00/T00303_10.jpg,Robert Helman,Candile
464,http://media.tate.org.uk/art/images/work/N/N04/N04921_10.jpg,Charles Napier Hemy,Evening Grey
465,http://media.tate.org.uk/art/images/work/T/T03/T03429_10.jpg,Charles Cooper Henderson,Mail Coach in a Snowstorm
466,http://media.tate.org.uk/art/images/work/T/T02/T02389_10.jpg,William Henderson,Rougey
467,http://media.tate.org.uk/art/images/work/N/N05/N05702_10.jpg,Thomas Hennell,"Slipway, Reykjavik Harbour. August 12, 1943"
468,http://media.tate.org.uk/art/images/work/T/T02/T02404_10.jpg,David Hepher,Albany Flats
469,http://media.tate.org.uk/art/images/work/T/T13/T13827_10.jpg,Dame Barbara Hepworth,"Spring, 1957 (Project for Sculpture)"
470,http://media.tate.org.uk/art/images/work/T/T01/T01110_10.jpg,J.G.S. Herbert,Allegorical Still-Life
471,http://media.tate.org.uk/art/images/work/T/T01/T01455_10.jpg,John Rogers Herbert,Laborare est Orare
472,http://media.tate.org.uk/art/images/work/T/T00/T00517_10.jpg,Auguste Herbin,Nude
473,http://media.tate.org.uk/art/images/work/T/T03/T03430_10.jpg,John Frederick Herring,The Hunting Stud
474,http://media.tate.org.uk/art/images/work/T/T02/T02018_10.jpg,John Frederick Herring Junior,Farmyard Scene
475,http://media.tate.org.uk/art/images/work/T/T13/T13026_10.jpg,Lynn Hershman,Check
476,http://media.tate.org.uk/art/images/work/T/T01/T01208_10.jpg,Thomas Hickey,Dr John Heath
477,http://media.tate.org.uk/art/images/work/T/T00/T00397_10.jpg,George Elgar Hicks,Womans Mission: Companion of Manhood
478,http://media.tate.org.uk/art/images/work/T/T04/T04944_10.jpg,Joseph Highmore,Equestrian Portrait of King George II
479,http://media.tate.org.uk/art/images/work/T/T01/T01819_10.jpg,Richard H. Hilditch,Kew Gardens from Richmond Hill
480,http://media.tate.org.uk/art/images/work/T/T03/T03888_10.jpg,Derek Hill,Sir Frederick Ashton
481,http://media.tate.org.uk/art/images/work/T/T03/T03668_10.jpg,John Hill,"Interior of the Carpenters Shop at Forty Hill, Enfield"
482,http://media.tate.org.uk/art/images/work/T/T13/T13531_10.jpg,Susan Hiller,Dedicated to the Unknown Artists
483,http://media.tate.org.uk/art/images/work/T/T06/T06784_10.jpg,Tristram Hillier,Composition 1933 (Interior)
484,http://media.tate.org.uk/art/images/work/T/T01/T01814_10.jpg,Derek Hirst,Kyoto No. 6
485,http://media.tate.org.uk/art/images/work/T/T01/T01888_10.jpg,William Hoare,A Gentleman in Brown
486,http://media.tate.org.uk/art/images/work/T/T00/T00690_10.jpg,William Hodges,Tomb and Distant View of Rajmahal Hills
487,http://media.tate.org.uk/art/images/work/T/T03/T03222_10.jpg,Eliot Hodgkin,Pink and White Turnips
488,http://media.tate.org.uk/art/images/work/T/T12/T12322_10.jpg,Howard Hodgkin,"Come into the Garden, Maud"
489,http://media.tate.org.uk/art/images/work/T/T07/T07814_10.jpg,Frances Hodgkins,Portrait of Kitty West
490,http://media.tate.org.uk/art/images/work/N/N01/N01242_10.jpg,Thomas Christopher Hofland,Stirling Castle
491,http://media.tate.org.uk/art/images/work/T/T04/T04847_10.jpg,Hans Hofmann,Nulli Secundus
492,http://media.tate.org.uk/art/images/work/T/T11/T11756_10.jpg,William Hogarth,"Three Ladies in a Grand Interior (The Broken Fan), possibly Catherine Darnley, Duchess of Buckingham with Two Ladies"
493,http://media.tate.org.uk/art/images/work/T/T00/T00504_10.jpg,Cliff Holden,Yellow Seated Figure
494,http://media.tate.org.uk/art/images/work/N/N04/N04876_10.jpg,Frank Holl,Portrait of My Mother
